,oid,timestamp,rpid,uid,uname,content,likes,replies
384,1652934832,1713028824,216763844144,227761970,lxh95270,这泼天的富贵终究是被你接住了[脱单doge][脱单doge],7,0
3828,1652934832,1712847578,216437789856,11505319,铭刻死后的凄凉,怎么看，命确实硬,0,0
865,1652934832,1712982440,216651989728,240893590,爱你的流莹,众所周知，理想的充电站和换电站，给其他牌子的车充电和换电比自家车快,1,1
5653,1652934832,1712833241,216402256352,12625785,艾米丽鹰眼,拿一辆民用车在明显感觉刹车皮有磨损，还要硬上速度，这不是为了流量我是不信的。,1,0
6308,1652934832,1712828424,216390941808,2056064428,爱笛笙吹笛子,冲大钱了,0,0
6603,1652934832,1712825455,216384783120,71377135,归人路,投币回血,0,0
6148,1652934832,1712829590,216393630832,563870388,千奇百怪的草,呵,0,0
3780,1652934832,1712848120,216439190112,10440779,雨轩Hins0001,热度吓人,0,0
296,1652934832,1713068999,216813960768,83447528,牛逼-class,小米还不送一台给堂主,0,0
4741,1652934832,1712840153,216418684240,403026558,你妹的昵称已使用,赛道边上的沙地能做的更长一些么？那样是不是就不会撞了,0,1
7963,1652934832,1712811030,216358273408,266054180,xiaoguai-,有征兆知道磨没了还开，这不是菜是啥,0,0
2025,1652934832,1712902526,216513531376,29385274,bili_29385274,剪辑得跟电影似的，你是要拍电影啊？,4,0
7922,1652934832,1712811196,216358675856,33516862,键盘操盘手,菜就菜还说这么多[脱单doge][脱单doge][脱单doge],1,0
2352,1652934832,1712892870,216492339888,252650171,punkbrat,为了流量拼了[疑惑][疑惑][笑哭][笑哭][doge][doge],3,0
5760,1652934832,1712832655,216400710544,9255077,查理的电玩批发店,省流原因：我的脚就是尺（知道刹车皮耗完了），但我脑子上头了[笑哭],3,0
5377,1652934832,1712835152,216406849072,81354460,燕山飞艇,"“我努力了无数次了，我知道，机会只会出现在，这其中的一两次”
  ———巴音布鲁克永远的主",0,0
890,1652934832,1712979896,216645769936,289444230,郎朗头号粉丝,我玩巅峰极速都知道，到这个地方就得开始漂移了[脱单doge],3,1
1372,1652934832,1712927583,216569485664,691029062,飞天舞雪,up主记住四个字：番车去足。你早晚会明白的。,0,0
2916,1652934832,1712874958,216467385312,3546583167666192,风清飏,[笑哭]我想问一下一台车刹车皮正常使用能用多久,0,7
6527,1652934832,1712826355,216386564400,13487654,坏家伙lei,玩车很正常,0,0
5925,1652934832,1712831387,216397833808,513785037,bluewizardbear,堂主只要每次开心开场，节目效果就是拉满！,2,0
6629,1652934832,1712825179,216384073472,3546586594412930,过来白嫖的略略略,这人蹭小米热度,1,0
6665,1652934832,1712824792,216383541456,434571339,BiKing567,我刚提的SU7啊[脱单doge][脱单doge],2,0
1154,1652934832,1712937818,216596119360,606732547,混沌过日开心活,租的车搞成这样不太好吧。差不多等于全损了。咋不自己买一台来造呢,0,6
7950,1652934832,1712811073,216358342736,27195246,雷射呱呱,恭喜粉丝全损，喜提新车,0,0
1147,1652934832,1712938079,216596822672,222420059,九洲大侠,排面了,0,0
1762,1652934832,1712912187,216531465008,178844803,EEEn1,泼天的流量，接好,0,0
6332,1652934832,1712828203,216390566384,86692415,遒氓燊潸,热门第一了[doge],1,0
6930,1652934832,1712821980,216378495552,19328425,aidaoshang,今天科普的很好,0,0
2995,1652934832,1712864051,216463193424,119026954,尊尼nim,堂主su7全测评,0,0
6416,1652934832,1712827480,216388937216,24318582,东天之雨,用民用刹车玩专业赛道。。。。,0,0
7515,1652934832,1712813684,216363996128,489429814,85468007,雷军看到你们这么玩，得笑死,0,0
1312,1652934832,1712930040,216575643920,536522364,黑暗破坏神达克秀耐达,希望电车出个8秒，10秒破百的模式。普通人，普通路，没有3秒破百必要。也容易晕车，看到别的回复的，油车不晕，电车晕。,0,5
3017,1652934832,1712862505,216462288272,383652361,阿达西椒麻鸡,"1、小米这车真不错，民用级别可以跑赛道；
2、撞车测试被你提前做了，被动安全很棒。安全气囊及时打开，车窗玻璃及时降下来，SOS即刻接通。整体结构没有损伤，没有断电，车门正常打开，人没事。挺好。
3、这车跑赛道没问题，就是注意刹车盘问题。后续可以改装轮胎和刹车盘继续跑圈。
四，这个事情的开始和结束没有任何损伤人和车根本性的问题，只是因为就跟我们打游戏一样，快拿五杀了以后瘫了贪心而已。所以事情结束，小米苏七的挑战之路仍会继续。",155,6
3761,1652934832,1712848287,216439695440,446580657,hypocrisy点点,不懂车，来个人说一下，这车咋样。,0,3
7328,1652934832,1712815891,216367972992,2111803754,b站卖鱼贩,堂主演飞驰人生1是吧[doge],1,0
4211,1652934832,1712844265,216428990576,32748488,B站托尼史塔克,主要是这样更有流量,1,0
6159,1652934832,1712829491,216393387680,593888601,Kaleidoscope桜,幽默我的车,1,0
7645,1652934832,1712812727,216362057232,287969765,蹭个饭啵啵啵,我的飞驰人生——堂主,0,0
3612,1652934832,1712849632,216443261904,66961240,阿扑猪要up,我骑摩托在无锡高速上往上海来的路上看到的无牌 su7难道是你？,0,0
2548,1652934832,1712887390,216482366640,23245653,无名无姓无名人,还好有头盔，这都已经亲上了。 ,3,2
5100,1652934832,1712837496,216412377344,51461114,sl161023,花三万块钱整了个30万的活[滑稽],3,3
143,1652934832,1713105744,216903506080,23379432,2-VALK,好家伙700w了，汽车区前无古人估计也后无来者了,19,5
4801,1652934832,1712839618,216417465056,20123123,神之巫师,堂主自用，微瑕[脱单doge],0,0
2144,1652934832,1712898363,216505281440,10961388,五盐Seven,有种烽火戏黑子的感觉，前半段弹幕疯狂刷质量不行，后半段黑子恼羞成怒开始刷剧本阴谋论[吃瓜],49,2
3638,1652934832,1712849403,216442672624,408379520,xujianing8,流量来了[滑稽][滑稽][滑稽][滑稽],0,0
6439,1652934832,1712827301,216388569216,1348761410,不純在的番劇貓,42上墙，还好,0,0
2978,1652934832,1712866438,216464199056,206152268,Speedus,感觉还是B站的弹幕评论区好一点，抖音那边弹幕无脑黑子占一半评论区也都是啥也不懂的小白发言还能高赞，果然那边只能看短视频，堂主这个长视频，那边一大把看个开头就乱带节奏瞎评论的[辣眼睛],9,2
735,1652934832,1712990307,216670354560,381983112,毁灭者23,圈速成绩一路显示最佳，只要保持就必定能够刷新历史记录，这种情况只要是个车手就不可能控制住！ [doge],26,4
3799,1652934832,1712847936,216438770384,269364277,O朵猫猫,这个撞的太值了[微笑],48,1
3205,1652934832,1712855254,216455224928,610688722,隔阂印甘,我去，流量拉满了，这下可能真成了[doge],2,0
7710,1652934832,1712812337,216361260288,293583,SHolmes,天马一号弯只要撞穿到这个墙背后就可以走保险了[doge],0,0
1873,1652934832,1712908292,216523889984,155983558,莉莉学姊LilySenpai,好家伙一个白天多五十万播放,2,0
7797,1652934832,1712811814,216360076720,343284914,库库鲁斯-多安,原来这泼天的流量是这样接的啊[doge],0,0
7073,1652934832,1712819432,216374087568,21958608,十二小时大爆睡,这就是命吧[喜极而泣],0,0
4319,1652934832,1712843498,216426934192,109810634,The-Invincible,还盖块白布，仪式感拉满,0,0
3755,1652934832,1712848335,216439811888,456658462,王小杰DIY,@AI视频小助理,0,0
7219,1652934832,1712817386,216370550704,39640327,Melody_Nocturne,小米su7这个底盘强,0,0
2878,1652934832,1712877258,216468866448,333499069,奥特曼办公室常务主任,个人理解，应该跟换胎有一定关系。用了抓地力更好的轮胎，抱死的极限更高，刹车要输出的力度就更大，极限工况下对刹车系统的消耗就更大。,0,2
5707,1652934832,1712832951,216401435456,412725712,小新玩儿个球,为了流量故意的,3,0
2851,1652934832,1712878459,216469896032,508605942,占位进化,故意的。有意思吗？,2,3
473,1652934832,1713017909,216737560640,3546382507968943,啊有事说事实话,3万块租车  轮胎去掉5000多[doge],0,0
162,1652934832,1713101258,216891765392,3546612731218864,键盘口乞播孝攵小嘿子,每天报道[呲牙],5,1
7583,1652934832,1712813204,216363150192,92577350,吸欧秀,支持堂主！我币给你了[脱单doge],0,0
4501,1652934832,1712842120,216423617744,401341300,I_am清风徐来呀,不说别的，这个视频确实很好看。虽然有40分钟，但是我觉得我可以看完,1,0
4423,1652934832,1712842837,216425117200,30132304,优雅的天津王子,今天在我那个地库看见个小米，我也没注意，我对象认出来了，问我这是小米吗，我说，还真是，MAX版的,0,0
6452,1652934832,1712827175,216388265600,389820961,Ivanccccl,来了，干,1,0
5629,1652934832,1712833360,216402591440,238175702,南宫-宇伶,手机厂商造的车。薄纱老车企，这世界太魔幻了[脱单doge],0,0
5532,1652934832,1712833898,216403889056,260018115,快乐节拍器,堂主太狠了，最后还是控制住了，撞到轮胎了。,0,0
5730,1652934832,1712832844,216401317776,40604565,ForsakenTime,堂主值了[doge],0,0
1345,1652934832,1712928950,216572913200,131422506,小超哥呀哈,这撞到其他东西就不是这个效果了吧,0,2
5279,1652934832,1712836112,216409070336,67162973,张小鹿同学,说是会ota能完全关esp，修好了等OTA再战,1,0
5776,1652934832,1712832559,216400548272,1516504572,马涧莲花山,刹车皮上面没有报警？，我开过的车上都有传感器，会直接跳警示灯。这车总里程不超过10000公里吧。刹车皮咋差寿命也应该有个几万公里吧。,0,19
2904,1652934832,1712875939,216467678160,109390614,呆唯与紬紬,期待红米su7[吃瓜],0,0
5299,1652934832,1712835882,216408473888,53540203,酒到酣畅处,在最无能为力的年纪，看到了最想要的车[委屈][委屈][委屈][委屈],2,0
5242,1652934832,1712836516,216410044480,19092388,爱吃丸子面,3.3万人在线看[笑哭]小米牛逼,0,2
5056,1652934832,1712837868,216413261712,230889724,约德尔兵长,一个小白看下来 感觉很真实  前因 经过 结果 up的心态想法清清楚楚展示出来  实事求是 合情合理 没有引导倾向  希望up能刷出自己满意的成绩 安安全全完成计划 加油[微笑],1,0
1250,1652934832,1712933617,216585170000,366771405,爱打球的小汤圆,@堂主撩車 看你穿的法拉利的衣服又说到上墙，那肯定得是勒克莱尔呀[doge],3,0
5831,1652934832,1712832081,216399482112,500894039,䶯賦一凼凸,@学生党老白,0,0
1833,1652934832,1712909645,216526441312,20623500,筱柳鞘叶,堂主撞墙能理解，测试分析也都是有理有据，投币了。,0,0
7753,1652934832,1712812023,216360644688,676442379,单身不配熬夜,这泼天的流量你算是接住了[脱单doge],2,0
5416,1652934832,1712834840,216406052640,237916,_微笑的迪妮莎_,[Asaki新表情包_赞],0,0
4680,1652934832,1712840659,216419898272,175763511,历史年轮滚滚来,唉    车挺好的   但还是提醒一下各位    专业的东西就交给专业的车吧……真的注意安全……,7,0
486,1652934832,1713016887,216734618096,526471478,苏沪小哥,"富二代啊， 
穷人买个新车撞了，心情早就没了，笑不出来[滑稽]",1,2
1654,1652934832,1712916069,216539998752,2119922245,给我一个理由01,烧,0,0
5379,1652934832,1712835148,216406777520,329357691,你真好看呢i,效果拉满，虽然是个悲伤的故事，但抑制不住嘴角上扬哈哈哈[doge],1,0
5941,1652934832,1712831243,216397496992,3461562836715579,冰缨,@小米汽车 希望v8s是线控刹车，要不然真的很危险[捂眼]不是有意见就会听嘛，毕竟性能取向刹车清晰成度真的很重要,1,2
7984,1652934832,1712810974,216358063648,275335470,人民万岁无产阶级万岁,上头了，忽略了原厂刹车片的性能极限。[大笑][大笑][大笑]害得是堂主啊,0,0
3291,1652934832,1712853948,216452959184,3494369350912234,A新浦葡萄,也不知道网上这吉利和小米的种种对立是谁带起来的，小米热度高，吉利蹭了蹭销量也涨不少，吉利跟小米关系并没有那么差，也不能多说，等会工作丢了，只能说吉利和小米之间是有合作与交流的,13,8
6641,1652934832,1712825083,216384027360,207355082,红烧迪克,充电桩：我尽力了，没拦住他,1,0
1173,1652934832,1712937077,216594336928,1350942910,bili_50027257698,电池很安全，米粉们放心买,4,1
5258,1652934832,1712836386,216409668992,1076959239,家里开同款网吧的高总,危害公共安全罪,0,7
6593,1652934832,1712825585,216384948496,470499008,无辜小猫猫兽性大发,最后撞的那圈刷出了多少啊？,0,5
7682,1652934832,1712812515,216361714512,16113498,m1n1gun,堂主典型的小人，SU7的上墙和TR的油温一样，都是在有提前的信息和预兆情况下的刻意为之，不过无所谓了[OK],0,0
6306,1652934832,1712828432,216390987952,244911967,Hhyyy9,看完 感觉有点像故意撞上去的,0,0
1558,1652934832,1712919853,216549705136,17035203,极速蜗牛autumn,300多万播放了 这波不亏,0,0
6343,1652934832,1712828111,216390276032,5759331,shorttailbird,盲猜雷总会送堂主一台赛道版SU7，我觉得肯定会送堂主一台SU7，而且还是他喜欢的颜色，这波营销小米太赚了。如果再送普通版就没意思了，所以肯定送赛道版，然后堂主再拍一个视频，再刷一次圈速，把轮胎用上。,0,1
2468,1652934832,1712889272,216485772032,298720275,S-S-D-D-,有点意思，但是没必要玩命，哈哈,0,0
3381,1652934832,1712852622,216450490224,627357327,bili_96661558915,我就想问下su7没有刹车片用尽提示吗？,0,3
205,1652934832,1713092601,216869897216,434182464,欧拉欧拉欧拉HOHO,老李持有者是啥呀,0,1
